AuthorID	Name	Gender	DoB	DoD	OccupID	ReligionID	PoliticsID	NationID	Notes
1486	"Burney [married name D'Arblay], Frances (1752-1840)"	Female			10	0	0	2	"ODNB: writer. Emigres: ""As aristocrats they had naturally fallen foul of the Jacobins, but they were constitutional reformers rather than royalist ultras. By this date the Burney circle had been persuaded by Edmund Burke of the iniquities surrounding the French Revolution and Charles Burney had renounced his former whiggish and even radical views."""
1487	"Pilon, Frederick (1750-1788)"	Male			38	0	0	4	ODNB: playwright and actor.
1488	Caulfield (fl. 1778)	Male			0	0	0	0	
1489	"Ellis, George (1753-1815)"	Male			10	0	3	2	"ODNB: writer. Ellis was one of the contributors to the rebellious journal The Rolliad, and in particular is said to have written severe attacks on Pitt and his administration. Described as tory MP in article on William Gifford. ""Shortly after his return to England he became a fervent tory, and in concert with Canning and William Gifford founded The Anti-Jacobin."""
1490	"Rack, Edmund (1735-1787)"	Male			10	0	0	2	ODNB: writer on agriculture.
1491	"Newton, John (1725-1807)"	Male			0	0	0	0	
1492	"Hayley, William (1745-1820)"	Male			10	0	0	2	"ODNB: poet and biographer. ""Although affluent, Hayley determined on a literary career having had an early achievement with his 'Ode on the Birth of the Prince of Wales'."" Associated with George Romney, William Cowper, and William Blake."
1493	"Steele, Anne (1717-1778)"	Female			0	0	0	0	
1494	"Reeve, Clara (1729-1807)"	Female			10	0	9	2	"ODNB: novelist and poet. ""Reeve next published, anonymously, The Phoenix, or, The History of Polyarchus and Argenis (4 vols., 1772), an English version of John Barclay's Argenis (1621), a Latin prose allegory of religious and political conflicts in France under Henri IV which in 1772 could be applied to recent polarization of English politics over â€˜Wilkes and Libertyâ€™."" ""At first Reeve welcomed the French Revolution, reading â€˜nothing but Politicsâ€™, including Burke's Reflections and â€˜all the answers to itâ€™. She told Walker that â€˜I am a friend to liberty, and the security of property, and the rights of manâ€™ (letter to Walker, 12 April 1791)."" ""Reeve deplored the increasing violence of the French Revolution because it would discredit classical republicanism."""
1495	"Burges, Sir James Bland (1752-1824)"	Male			11	0	24	2	"ODNB: politician and poet. ""George Burges had distinguished himself at Culloden by capturing the standard of Charles Edward Stuart's bodyguard and he had been aide-de-camp and military secretary to General Humphrey Bland during the pacification of Scotland; he later followed Bland to Gibraltar."" ""While a commissioner in bankruptcy (1777â€“83) Burges made the acquaintance of his future political patrons, William Pitt and Francis Godolphin Osborne, duke of Leeds."" "" In 1792 he was a co-founder of The Sun, a newspaper supporting Pitt's policies with a circulation said to be 4000 copies. He contributed political verses, tales, and a series of essays published in 1792 as Alfred's Letters: a Review of the Political State of Europe."""
1496	"Manners, Nicholas"	Male			0	0	0	0	
1497	"Raspe, Rudolph Eric  (1737-1794); Lessing, G. E. (1729-1781)"	Male			0	0	0	0	
1498	"Tickell, Richard (1751-1793)"	Male			10	0	44	4	"ODNB: playwright and satirist. ""Intimacy with his brother-in-law, Sheridan, led to Tickell's transferring his party pen to the support of Charles James Fox. After several rejections he was elected a member of Brooks's Club in 1785."""
1499	"Burgoyne, John (1722-1792)"	Male			0	0	1	2	"ODNB: army officer, politician, and playwright. ""Contending with the corporation interest, which in previous decades had returned tory members rather than administration whigs such as Burgoyne, he campaigned in the streets with a pistol under one arm and another in his pocket."" ""He voted for legislative autonomy for the Irish parliament, and with the formation of the second Rockingham ministry in 1782 was appointed commander-in-chief of the 15,000 man army in Ireland. His duties, however, were not political, which was the purview of the lord lieutenant of Ireland. As such, he felt able to continue in office under Shelburne and the Foxâ€“North coalition. Following the accession of William Pitt the younger to power, Burgoyne resigned in 1784. His last significant political act was as a member of the prosecutorial committee in the unsuccessful India corruption trial of Warren Hastings that began in 1788."""
1500	Anonymous; [L--]	Unknown			0	0	0	0	
1501	"Scott, John, of Amwell (1730-1783)"	Male			0	0	0	0	
1502	"Logan, John (1748-1788)"	Male			34	11	1	5	"ODNB: Church of Scotland minister and writer. ""Logan held strong whig views in politics, and in the general assembly of 1782 he broke with the moderates by delivering a powerful speech in support of an unsuccessful motion to congratulate the king on the recent change of ministries, from North to Rockingham."""
1503	"Laclos, Pierre (-Ambrose-Fran&ccedil;ois) Choderlos de (1741-1803)"	Male			0	0	0	0	
1504	"Grose, John (bap. 1758, d. 1821)"	Male			9	2	0	2	"ODNB: Church of England clergyman. ""he Reflections, observed the reviewer in the Gentleman's Magazine, showed Grose â€˜to be a rational as well as scriptural believerâ€™ (GM, 1st ser., 52, 1782, 442)."""
1505	"St. John de Cr&egrave;vecoeur, J. Hector (1735-1813)"	Male			0	0	0	0	
1506	"Blair, Hugh (1718-1800)"	Male			3	11	1	5	"ODNB: Church of Scotland minister and university professor. ""He was a member of the whiggish Revolution Club at Edinburgh, an honorary member of the Belles Lettres Society (elected 8 May 1760), a member of the convivial Oyster Club, and from the early 1760s until the mid-1780s a moderately active member of the Poker Club, established by his circle of friends to promote the establishment of a Scots militia."" ""Like most other clergymen affiliated with the moderate party, Blair was staunchly conservative in his political views. Early in the American War of Independence he preached a fast-day sermon against the Americans on 12 December 1776, which so offended James Boswell that it caused him to stop attending Blair's church for a period of time."" Moderat whig?"
1507	"Johnson, Theophilus"	Male			0	0	0	0	
1508	"Godwin, William (1756-1836)"	Male			10	8	9	2	"Schooled by Mrs Gedge. ""Godwin remained a religious enthusiast and dissenterâ€”preaching to his fellow schoolchildren, identifying some as â€˜children of the devilâ€™ (Collected Novels and Memoirs, 1.24), and refusing to answer questions on the collect of the week, taken from the Book of Common Prayer."" Boards with Samuel Newton of independent congregation. ""Newton's religious doctrines were drawn from the writings of Robert Sandeman (1718â€“1771), a hyper-Calvinist who, â€˜after Calvin had damned ninety-nine in a hundred of mankind, has contrived a scheme for damning ninety-nine in a hundred of the followers of Calvinâ€™ (ibid., 30)."" Takes Stoemarket post in 1780: ""for two years, during which time his religious beliefs underwent a revolution, moving towards deism after reading the writings of Holbach, Helvetius, and J. J. Rousseau on the suggestion of one of his parishioners.""Late in life: ""He also wrote extensively on religion, vacillating on the existence of a deity, but remaining firmly opposed to organized religion."""
1509	"Smith, Charlotte (1749-1806)"	Female			10	0	9	2	"ODNB: poet and novelist. ""At Brighton from 1791 to 1793 Smith became involved in radical English circles; the French Revolution and its aftermath provided some of her main themes. She was a republican sympathizer but later modified her opinion as a result of the terror."" Desmond published by whig George Robinson. ""Smith's politics follow in part the shifting tide of much radical sentiment in England, which slowly turned against a France that increasingly seemed to threaten its neighbours."""
1510	"Jago, Richard (1715-1781)"	Male			1	2	0	2	ODNB: Church of England clergyman and poet.
1511	"Seward, Anna (1742-1809)"	Female			2	0	0	2	"ODNB: poet and correspondent. ""In 1793 Seward found the sympathetic first-hand accounts of the French Revolution sent to her by her young friend Helen Maria Williams naÃ¯ve; according to Seward, revolutionary France was â€˜a whole nation of Macbeths!â€™ (ibid., 3.339)."""
1512	"Holcroft, Thomas (1745-1809)"	Male			10	0	9	2	"ODNB: writer. ""After the â€˜British conventionâ€™ of reformists held in 1793 at Edinburgh and modelled on the French revolutionary conventions of the early 1790s, the government reacted by successfully trying several participants, whom Godwin and Holcroft knew, for treason in the Scottish court. Such so-called English Jacobins as Godwin, Holcroft, and their friends expected a similar move in England."""
1513	"Andrews, Miles Peter  (1742-1814)"	Male			33	0	0	2	ODNB: playwright.
1514	"Kant, Immanuel (1724-1804)"	Male			5	0	0	6	
1515	"Pratt, Samuel Jackson [pseud. Courtney Melmoth] (1749-1814)"	Male			10	0	0	2	"ODNB: writer and actor. ""One remarkable division of Pratt's diverse publications is that reflecting his humanitarian interests."""
1516	"MacNally, Leonard (1752-1820)"	Male			33	0	0	4	"ODNB: playwright and political informer. ""Through the 1790s Macnally's heavy involvement with the United Irishmen occupied much of his time. His first foray into Irish politics had been in London in 1782, with the publication of The Claims of Ireland, and the Resolutions of the Volunteers Vindicated, which sought to cast the latter group in a whig light."" ""If during his lifetime Macnally was known in the above terms he has since, however, become infamous as the most senior government informer among the United Irishmen."""
1517	"Lovibond, Edward (bap. 1723, d. 1775)"	Male			2	0	0	2	"ODNb: poet. ""Through his involvement with Edward Moore's weekly newspaper The Worldâ€”to which he contributed five papers (Chalmers, 283â€“4)â€”Lovibond may have been acquainted with Walpole, who was one of the paper's original contributors."""
1518	"Jefferson, Thomas (1743-1826)"	Male	1743	1826	12	8	13	1	
1519	"Colman, George, the younger (1762-1836)"	Male			0	0	0	0	
1520	"Paley, William (1743-1805)"	Male			20	17	15	2	"ODNB: theologian and moralist. RELIG: ""While a fellow at Cambridge, Paley joined the Hyson Club, established by the wranglers of 1757, where he â€˜contributed to the general stock of brilliancy and merrimentâ€™ (â€˜Account of the lifeâ€™, 1.68). The members of the club met to drink hyson (green tea) and engage in â€˜rational conversationâ€™, and were mainly reform-minded latitudinarian Cambridge men, including Edmund and John Law, Jebb, and Richard Watson, the moderator who examined Paley's dispute with John Frere."" ""Paley's theological publications placed him at the forefront of Anglican apologetics during this period and guaranteed his writings a place in the Cambridge curriculum for several generations."" Writes in response to Hume. ""The appearance of the Principles, with its religious and conservative utilitarian moral and political philosophy, prompted Jeremy Bentham to issue his own secular utilitarian and reformist Introduction to the Principles of Morals and Legislation in 1789."" POLIT: ""Paley's liberal principles are evident in his opposition to the slave trade and his discussions of subscription. He also took a keen interest in prison reform and, in 1801, the plight of the Irish Catholics."" ""Worried by events in France and by the popularity of Paine's Rights of Man, he published two tracts in defence of England's political institutions in 1792. The first, Archdeacon Paley's â€˜Essay upon the British Constitutionâ€™, was a reprint of chapter 7 of book 6 of the Principles in which he extolled the virtues of the existing political arrangements. The second, originally a sermon given in Dalston in 1790, was Reasons for Contentment, Addressed to the Labouring Part of the British Public, in which he disingenuously argued that the labouring man should look on his lot as a happier one than that of the wealthy and pointed out the risks to every man of violent disturbance."""
1521	"Bruce, John (1745-1826)"	Male			10	0	0	0	ODNB: historian.
1522	"Inchbald [n&eacute;e Simpson], Elizabeth (1753-1821)"	Female			10	1	9	2	"ODNB: writer and actress. ""Elizabeth Simpson's family was Roman Catholic and had many friends in local Catholic circles."" Joseph Inchbald: ""They were married in a Catholic ceremony on 9 June 1772 and by protestant rites the following day."" ""Inchbald's last years were spent in retirement and increasing seclusion. After what she called her years of no religious existence, from the late 1770s until 1810, she renewed her faith. She corresponded with and met Maria Edgeworth and Germaine de StaÃ«l, but on the whole she avoided socializing, spending her time instead in religious observances and studies."" ""Inchbald's social and political views were radical. Her close friends included Thomas Holcroft, who was tried in the treason trials of 1794, and William Godwin, until she broke with him over his marriage to Mary Wollstonecraft."""
1523	"Polwhele, Richard (1760-1838); Moschus"	Male			0	0	0	0	
1524	"Headley, Henry (1765-1788)"	Male			2	0	0	2	ODNB: poet and writer on literature.
1525	"Boswell, James (1740-1795)"	Male			10	0	0	5	"ODNB: lawyer, diarist, and biographer of Samuel Johnson. ""Boswell worked diligently at the law, and in December 1769 was admitted to practise at the bar of the general assembly of the Church of Scotland."""
1526	"Williams, John [pseud. Anthony Pasquin] (1754-1818)"	Male			10	0	1	2	"ODNB: satirist. ""Though Williams's statement in 1797 that he had edited more periodicals than any man living is probably an exaggeration, there is no doubt that he was a busy journalist, both in short-lived periodicals launched by himself and in established newspapers, including the Morning Chronicle, then the leading whig organ under James Perry. Williams also wrote separately published anti-government prose pamphlets from the standpoint of a Foxite whig."" ""Williams's decision to sue for libel forty booksellers who were selling a new edition of The Baviad and Maeviad (1797) in which his tory enemy William Gifford had vilified him."" "" The weekly Columbian Gazette, edited and published by John Mason Williams, as he sometimes called himself in America, survived for only twelve numbers (Aprilâ€“June 1799) and exposed him to abuse from William Cobbett, the leading English tory journalist in America."""
1527	"Wallis, Hannah (fl. 1787)"	Female			0	0	0	0	Not in ODNB
1528	"Holcroft, Thomas (1745-1809); Shakespeare"	Male			0	0	0	0	
1529	"Inchbald, Elizabeth (1753-1821); Damaniant"	Female			0	0	0	0	
1530	"Hurdis, James (1763-1801)"	Male			1	2	10	2	"ODNB: Church of England clergyman and poet. ""He began to write anonymously in the Anti-Jacobin Review, where his comments on Richard Polwhele's works appeared in 1799."" ""Hurdis had grown up in a society of patronage and deference, and his poetry was a lyrical expression of that orderly world; by nature a conservative, he grew increasingly reactionary as men like Gibbon and Paine sought to shake its foundations."""
1531	"Cobb, James (1756-1818)"	Male			33	0	0	0	"ODNB: playwright. ""In The Humourist (Drury Lane, 27 April 1785), which owed its production to the application of Burke to Sheridan, John Bannister made a great hit as Dabble, a dentist."""
1532	"Whalley, Thomas Sedgwick (1746-1828)"	Male			2	0	0	2	ODNB: poet and traveller
1533	"Richardson, Joseph (1755-1803)"	Male			12	0	44	2	"ODNB: writer and politician. ""Richardson was admitted as a student at the Middle Temple on 24 March 1781, but continued to work as a journalist loyal to the Rockingham whigs. His allegiance to the whig party was fostered by Richard Brinsley Sheridan."" ""He wrote The Delavaliad (1785), and The Jekyll, a Political Eclogue (1788), the latter a satire directed at the marquess of Lansdowne and his political adherents. He contributed to Political Miscellanies (1787) and also published, again anonymously, The Complete Investigation of Mr Eden's Treaty (1787), a serious political pamphlet which deployed historical argument and statistical evidence to support the whigs' attack on the commercial treaty with France."" ""Richardson was a founder member of the Whig Club (1784) and during the regency crisis was actively involved in the whigs' campaign to discredit Pitt."" ""Lord John Townshend later wrote that he was â€˜an honest and excellent hearted fellow and the very staunchest Foxite I knewâ€™ (HoP, Commons, 1790â€“1820, 5.15)."""
1534	"Taylor, Thomas (1758-1835)"	Male			5	0	0	2	ODNB: philosopher and translator. Platonism.
1535	"Hands, Elizabeth (bap. 1746, d. 1815)"	Female			2	0	0	2	"ODNB: poet. No formal education. Laboring-class poet: ""Elizabeth is known to have worked as a servant in the household of the Huddesford family of Allesley, near Coventry (Bedford, 113). It was in Allesley that on 6 September 1784 Elizabeth married William Hands (1746/7â€“1825) of Bourton-on-Dunsmore. William was then the blacksmith in Bourton, a position which had previously been held by other members of the Hands family."""
1536	"Fawkes, Francis (1720-1777)"	Male			31	2	0	2	"ODNB: poet and translator. ""Fawkes took holy orders, and obtained a curacy at Bramham in Yorkshire, where he acted as chaplain to two local landowners, Mr Fox and Mr Lane."" ""He enjoyed the friendship and occasional collaboration of other literary figures, including Samuel Johnson and John Jortin."""
1537	"Holmes, Edward (1737&#47;8-1799)"	Male			0	0	0	0	Not in ODNB
1538	"Baillie, Joanna (1762-1851)"	Female	1762	1851	29	0	0	5	"ODNB: playwright and poet. ""Religion had always been important to her. In 1826 she published The Martyr, a tragedy on religion, intended for reading only; and in 1831 she entered publicly into theological debate with a pamphlet, A view of the general tenour of the New Testament regarding the nature and dignity of Jesus Christ, in which she analysed the doctrines of the Trinitarians, the Arians, and the Socinians."""
1539	"Kemble, John Philip (1757-1823)"	Male			0	0	0	2	"ODNB: actor. 1794-5""It was a period of extreme national tension, and Kemble was anathema to whigs and radicals. His Shakespearian productions implicitly harnessed the national poet to traditional values, and his personal aloofness often offended."" ""He fought a farcical duel with the actor James Aickin in 1792, outraged the whig Sheridan by cancelling a performance on 25 January 1793 as a sign of respect to the executed Louis XVI, and lapsed all too frequently into bouts of excessive drinking that exacerbated the gout from which he was beginning to suffer."" ""The Old Price riots had widened the split between whigs and tories, and it was only the whig papers that announced John Bull's triumph over King John."""
1540	"Reynolds, Frederick (1764-1841)"	Male			33	0	0	2	"ODNB: playwright. ""As a schoolboy, he experienced first-hand the mob in the Gordon riots (June 1780) but his father, despite whiggish sympathies, his friendship with John Wilkes, and support for the Bill of Rights, took alarm and temporarily conveyed the family (and 150 guineas) to the safety of their Kentish estate, at Southbarrow, near Bromley, where they watched the reddened sky as London burned."""
1541	"Reynolds, Frederick (1764-1841); Miles Peter Andrews (d. 1814)"	Male			0	0	0	0	
1542	"Radcliffe [n&eacute;e Ward], Ann (1764-1823)"	Female			10	25	9	2	"ODNB: novelist. POLIT: ""Although Radcliffe was studiously apolitical as a novelist, her works are permeated with the progressive Enlightenment values that were commonplace before the terror in France, and which were staunchly held by her uncle Bentley and by her husband William."" RELIG: "" The religious attitudes displayed in her romances are also deistical. Her heroines evince a deep interest in natural religion, in the hand of creator that lurks behind the veil of nature, and no enthusiasm whatsoever for revealed or codified religion."" Thomas Noon Talfourd reports that Radcliffe regularly attended the Anglican church. Although there is no reason to disbelieve Talfourd, the statement misleads as much as it informs. While it is probably true that Radcliffe attended the Anglican church in the last decades of her life, it is not at all certain that she did so in the 1790s. Even if she did throughout her lifetime, this is not the same as saying that she was Anglican in belief, outlook, or family background. Like the 150 Anglican clergyman who subscribed to John Jebb's collected works, dissenting sympathizers who stopped short of breaking cover, she appears to have taken a liberal view of doctrinal matters."
1543	"Merry, Robert (1755-1798)"	Male			2	0	9	2	"ODNB: poet. ""A focus for his energies was provided in 1789 by political events on the continent, and his revolutionary sympathies became increasingly apparent in his work."" ""His freely canvassed political opinions may have cost him the laureateship, despite a campaign on his behalf in The World. On 14 July 1791 his ode celebrating the fall of the Bastille, in part a reply to Burke's Reflections, was read at a meeting at the Crown and Anchor in the Strand of â€˜1,500 English gentlemenâ€™ sympathizers with the French Revolution (GM, 61, 673). Merry was at this time back in Paris, presenting a treatise on the nature of a free government to the convention and renewing an acquaintance with the painter David, to whom he was apparently indebted for a passport home."""
1544	"Holcroft, Thomas (1745-1809); Johann Christian Brandes (1735-1799)"	Male			0	0	0	0	
1545	"West, Jane (1758-1852)"	Female			10	0	10	2	"ODNB: writer and poet. ""All of West's works are didactic and conservative in their ethical judgements regarding political change and women's role in society."" ""In its anti-Jacobin, tory, and reactionary emphasis A Tale of the Times forms a counterpoint to the Jacobin novels of the period."""
1546	"Falconar, Maria (b. 1771-) and Harriet (b. 1774-)"	Female			0	0	0	0	
1547	"Thomas, Daniel (b. 1748)"	Male			0	0	0	0	
1548	"Wollstonecraft, Mary (1759-1797)"	Female			10	0	9	2	"ODNB: . ""Like the rest of her family, Wollstonecraft was originally an Anglican, but by the late 1780s she had abandoned the established church for a self-devised theology blending enlightened rational religion with a romanticized Platonism."" MW ""never joined the ranks of rational dissent, she was very much influenced by his theological and political views."""
1549	"Cowper, Maria Frances Cecilia [n&eacute;e Madan] (1726-1797)"	Female			0	0	0	0	
1550	"Taylor, Ellen (fl. 1792)"	Female			0	0	0	0	
1551	"Morton, Thomas (1764-1838)"	Male			33	0	0	4	ODNB: playwright
1552	"Tytler, Alexander Fraser (1747-1813); Schiller (1759-1805)"	Male			0	0	0	0	
1553	"Rogers, Samuel (1763-1855)"	Male			2	0	9	2	"ODNB: poet. ""Daniel Radford was treasurer of the Presbyterian congregation at Stoke Newington, and his son-in-law, whose family connections had been tory and high-church, subsequently embraced liberal and nonconformist principles; the children were brought up as dissenters."" ""His Newington master, James Burgh, a Scot of radical sympathies, afterwards gave him private lessons in Islington."" ""He had already many literary and artistic acquaintances; and now constrained by hereditary connections and his own well-considered opinions to choose his friends mainly from the opposition, he became intimate with Charles Fox, Richard Brinsley Sheridan, and Horne Tooke, whose trial he attended in 1794."" ""In 1796 Rogers became a fellow of the Royal Society, but he was blackballed by the Literary Club, perhaps for his radicalism."""
1554	"Burrell [n&eacute;e Raymond, later Clay], Sophia, Lady Burrell (1750-1802)"	Female			29	0	0	2	ODNB: poet and playwright.
1555	"Macklin, Charles (1697-1797)"	Male			38	0	0	4	"ODNB: actor and playwright. ""According to James Kirkman, Macklin was descended from landed gentry, his father having lost his estates as a result of misguided loyalty to King James during the events of the revolution of 1688 (in this account, Macklin was born two months before the battle of the Boyneâ€”that is, early in 1690)."" ""He also undertook to â€˜meddle not with State affairsâ€™ (Kirkman, 1.297), but the events of the Jacobite rising of 1745 prompted a response from him which belied this oath of self-censorship as well as inaugurating a second element in his theatrical activities: playwriting."" ""On 18 January 1746 Drury Lane attempted to exploit the current mood of anti-Catholic patriotism with the premiÃ¨re of Macklin's cod-Shakespearian tragedy Henry VII, or, The Popish Imposter. Although the play's loyal stance ensured that it was not hissed from the stage, it was taken off after two unsuccessful performances."""
1556	"Huddesford, George (bap. 1749, d. 1809)"	Male			2	2	10	2	"ODNB: satiric poet. ""Huddesford also edited and was the principal contributor to Salmagundi: a Miscellaneous Combination of Original Poetry published anonymously in 1791, which was followed by an attack on French politics in Topsy Turvy: with Anecdotes and Observations Illustrative of the Present Government of France, published anonymously in 1793."" ""With many influential connections in the church Huddesford eventually took holy orders."""
1557	"Kendall, William (1768-1832)"	Male			0	0	0	0	Not in ODNB?
1558	"Pointon, Priscilla [AKA Priscilla Pickering] (c. 1740-1801)"	Female			0	0	0	0	Not in ODNB.
1559	"Cave [later Winscom], Jane (c.1754-1813)"	Female			2	0	0	10	"ODNB: poet. Father ""was later converted to Methodism by the religious reformer Howel Harris (1714â€“1773), an associate of the Wesleys."""
1560	"Graham, James (1765-1811)"	Male			2	0	13	5	"ODNB: poet. ""A rare work of Graham's, Fragments of a Tour through the Universe was suppressed after its publication by his relatives, who were worried about its political tendencies, as it attacked not only slavery and the press-gang, but also war and even the monarchy."""
1561	"Dudley, Sir Henry Bate (1745-1824)"	Male			0	0	0	2	"ODNB: newspaper editor. ""Thus even though he was given Â£100 in 1784 from secret service funds, the Herald opposed the government line and remained militantly Foxite while defending the prince of Wales."""
1562	"Hoare, Prince (1755-1834)"	Male			33	0	0	2	ODNB: playwright and artist.
1563	"Waldron, Francis Godolphin (1744-1818)"	Male			0	0	0	0	
1564	"Morell, Thomas (1703-1784)"	Male			10	0	7	2	"ODNB: classical scholar and librettist. ""His religious verses (Poems on Divine Subjects, 1732; The Christian's Epinikion, 1743; Hope, 1745) contributed to the contemporary defence of orthodox Christianity against freethinking and shed interesting light on his librettos."" POLIT: "" He was a lifelong natural versifier, practising diverse styles and moods and engaging with political issues. Initially he wrote in support of the patriot opposition party, with some deft verses praising Pulteney in the Gentleman's Magazine and a poem to Frederick, prince of Wales (in the Yale MS), to whom he also dedicated his edition of modern versions of parts of The Canterbury Tales (1737); but he had better returns from William, duke of Cumberland, whose suppression of the Jacobite rising of 1745 he celebrated in his first libretto for Handel, Judas Maccabaeus (1747)."""
1565	"Sullivan, Richard Joseph, Sir (1752-1806)"	Male			10	0	0	4	ODNB: writer.
1566	"Cristal, Anne Batten (b. c.1768)"	Female			0	0	0	0	Not in ODNB.
1567	"Stevenson, John Hall (1717-1785)"	Male			10	0	7	2	"ODNB: poet and satirist. ""â€˜The River with a Petitionâ€™ expresses the virulent anti-Scottish feeling that Lord Bute's ministry provoked in England."" "" In an appendix to A pastoral cordial, or, An anodyne sermon, preached before their graces N[ewcastle] and D[evonshire] by an independent teacher of truth (1763), he attacked â€˜judging Caledonian Pedlarsâ€™ generally and Smollett particularly (Hall-Stevenson, 1.134â€“7). This overt political satire was followed by A Pastoral Puke: a Second Sermon Preached Before the People Called Whigs (1764)."""
1568	"Timaeus, J. J. (1763-1809); Friedrich von Schiller (1759-1805)"	Male			0	0	0	0	
1569	"Coleridge, Samuel Taylor (1772-1834)"	Male	1772	1834	10	0	9	2	"ODNB: poet, critic, and philosopher."
1570	"Cumberland, Richard (1732-1811); Maria Geisweiler (fl.1799); Kotzebue (1761-1819)"				0	0	0	0	
1571	"Drennan, William (1754-1820)"	Male			19	0	9	4	"ODNB: physician, poet, and political reformer. Thomas Drennan associated with Hutcheson; ""In 1726 he was licensed to preach by the General Synod of Ulster, and he accepted a call from the congregation of Holywood (co. Down) in 1731, following Hutcheson's appointment to the chair of moral philosophy at Glasgow."" ""When in December 1789 Drennan moved to Dublin, he was caught up in the radical revival which followed the outbreak of the French Revolution. He joined The Monks of the Screw, a group of prominent patriot politicians, and a political club founded by Thomas Addis Emmet, Peter Burrowes, Wolfe Tone, and Whitley Stokes"" Nationalist: he was ""first to call Ireland the â€˜emerald isleâ€™."""
1572	"Napleton, John (1738&#47;9-1817)"	Male			34	2	0	2	"ODNB: Church of England clergyman and educational reformer. ""Napleton's main claim to fame came from his support of the cause of university reform."""
1573	"Hays, Mary (1760-1843)"	Female			10	3	9	2	"ODNB: writer. Daughter of John and Elizabeth Hays, rational dissenters. Part of Joseph Johnson's circle. ""Hays had also met and won approval from leading dissenters such as George Dyer, Joseph Priestley, John Disney, and William Frend."" ""Through dissent Hays found a â€˜voiceâ€™ to articulate her concerns and so contribute to its platform of discussion and controversy. """
1574	"Bishop, Samuel (1731-1795)"	Male			46	0	0	2	ODNB: headmaster and poet.
1575	Anonymous; Kotzebue (1761-1819)	Unknown			0	0	0	0	
1576	"Ellwood, Thomas (1639-1713)"	Male			10	31	0	2	"ODNB: religious controversialist. ""Ellwood's family lived in London during the first civil war (1642â€“6), as his father supported parliament's cause and was â€˜a constant hearerâ€™ of puritan preachers (ibid., 39)."" ""Ellwood underwent a profound religious conversion: he began to believe in the primacy of an inner light and to repudiate (in the manner of early Friends) traditional customs of dress, speech, and social deference."" Associated with Milton. ""With William Penn, George Whitehead, and other Quaker writers, he engaged in animadversions and heated debate with Baptists including Thomas Hicks, Jeremiah Ives, and Thomas Plant in A Fresh Pursuit and Forgery No Christianity (both 1674). In Truth Prevailing, and Detecting Error (1674) and The Foundation of Tythes Shaken (1678), the latter work exceeding 500 pages, he engaged in controversy with two unnamed priests who defended tithes (which Ellwood considered oppressive and unchristian) while viciously maligning him and the Friends."" ""Some of Ellwood's most heated tracts were written to combat Quaker schismatics, including the followers of John Wilkinson and John Story, who opposed George Fox and were discontented over church discipline and government."""
1577	"Falconer, William (bap. 1732, d. 1770)"	Male			2	0	0	5	"ODNB: poet and lexicographer. ""In 1751 he was in Edinburgh for his first publication, an ode on the death of Frederick, prince of Wales."""
1578	"Bruce, Michael (1746-1767)"	Male			2	0	0	5	"ODNB: poet. ""Bruce's father was a significant local figure, notably as an elder of the seceding church of Thomas Mair of Orwell."" ""Bruce had long held the desire to enter the ministry, and, having been turned down by the Anti-Burgher synod on account of his connections with Mair, he enrolled in the Associated Synod College at Kinross."" ""Many of his hymns were adopted by the Scottish kirk in its 1781 Paraphrases from whence they have appeared in many hymnbooks."""
1579	"MacDonnel, David Evans (fl. 1797)"	Male			0	0	0	0	Not in ODNB
1580	"Papendick, George (fl. 1798)"	Male			0	0	0	0	Not in ODNB.
1581	"Noehden, Georg Heinrich (1770-1826) and John Stoddart (1773-1856)"	Male			0	0	0	0	
1582	"Inchbald, Elizabeth (1753-1821); Kotzebue (1761-1819)"	Female			0	0	0	0	
1583	"Plumptre, Anne (1760-1818); Kotzebue (1761-1819)"	Female			0	0	0	0	
1584	"Porter, Stephen (1781-1868); Kotzebue (1761-1819)"	Male			0	0	0	0	
1585	"Leftley, Charles (fl. 1798)"	Male			0	0	0	0	Not in ODNB.
1586	"Render, William (fl. 1790-1801); August Friedrich Ferdinand von Kotzebue (1761-1819)"	Male			0	0	0	0	
1587	"Brand, Hannah (d. 1821); Philippe H&eacute;ricault Destouches (1680-1754)"	Female			0	0	0	0	
1588	"Mathias, Thomas James (1753&#47;4-1835)"	Male			10	0	0	2	"ODNB: satirist and Italian scholar. ""Alongside the Pursuits, Mathias produced a series of conservative topical satires in Popean couplets. 'The Political Dramatist', an attack on Sheridan, complete with adulation for Pitt, appeared in 1795 and was reissued with a postscript attacking the declaration of the Whig Club in 1796."""
